Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
25,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,56300,45500.0,101800,21000,Sedan
25,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,59500,40600.0,100100,25000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,58700,40800.0,99500,33000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,58900,40100.0,99000,27000,Sedan
25,Male,Business,Married,Post Graduate,3,No,Yes,Yes,58600,20000.0,78600,20000,Hatchback
25,Male,Business,Married,Post Graduate,2,No,Yes,Yes,54700,900.0,55600,20000,Hatchback
25,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56500,35300.0,91800,32000,Hatchback
25,Male,Business,Married,Post Graduate,4,Yes,No,Yes,51700,40400.0,92100,29000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,No,Yes,50200,40700.0,90900,25000,Hatchback
25,Male,Business,Married,Post Graduate,2,Yes,No,Yes,59300,30800.0,90100,27000,Sedan
25,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58300,30200.0,88500,24000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,No,Yes,57900,30400.0,88300,26000,Sedan
25,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58100,28500.0,86600,30000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56000,30600.0,86600,23000,Sedan
25,Male,Business,Married,Post Graduate,2,Yes,No,Yes,55600,30800.0,86400,31000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,No,Yes,60800,25100.0,85900,19000,Sedan
25,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56700,28200.0,84900,31000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,Yes,Yes,54100,30800.0,84900,26000,Sedan
25,Male,Business,Married,Post Graduate,3,No,No,Yes,58700,26200.0,84900,25000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,54800,30200.0,85000,24000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,Yes,Yes,54900,30600.0,85500,22000,Hatchback
25,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,53200,30900.0,84100,25000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53700,30400.0,84100,24000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58600,25500.0,84100,20000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,58700,24200.0,82900,28000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53100,28200.0,81300,31000,Sedan
25,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58800,23200.0,82000,30000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,No,Yes,56400,25400.0,81800,20000,Sedan
25,Male,Business,Married,Post Graduate,4,Yes,No,Yes,54000,26900.0,80900,31000,Sedan
25,Male,Business,Married,Post Graduate,3,No,Yes,Yes,50500,30500.0,81000,26000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,55300,25000.0,80300,20000,Hatchback
25,Male,Business,Married,Post Graduate,4,No,No,Yes,51400,28600.0,80000,31000,Sedan
25,Male,Business,Married,Graduate,4,Yes,No,Yes,39700,40900.0,80600,30000,Hatchback
25,Male,Salaried,Married,Graduate,2,No,No,Yes,39800,40000.0,79800,28000,Hatchback
25,Male,Business,Married,Graduate,2,No,No,Yes,38600,40800.0,79400,21000,Sedan
25,Male,Business,Married,Post Graduate,4,No,Yes,Yes,52700,25300.0,78000,30000,Hatchback
25,Male,Salaried,Married,Graduate,3,No,Yes,Yes,37700,40100.0,77800,20000,Sedan
25,Male,Business,Married,Graduate,3,No,Yes,Yes,36100,40200.0,76300,24000,Sedan
25,Male,Salaried,Married,Post Graduate,3,No,No,Yes,50600,25700.0,76300,20000,Hatchback
25,Male,Salaried,Married,Graduate,4,No,Yes,Yes,34700,40000.0,74700,33000,Hatchback
25,Male,Salaried,Married,Graduate,3,No,Yes,Yes,34100,40700.0,74800,31000,Hatchback
25,Male,Salaried,Married,Post Graduate,4,Yes,Yes,Yes,52000,22300.0,74300,28000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,34800,40200.0,75000,26000,Sedan
25,Male,Salaried,Married,Graduate,4,Yes,No,Yes,39400,32200.0,71600,27000,Sedan
25,Male,Salaried,Married,Graduate,2,No,No,Yes,40500,30800.0,71300,26000,Hatchback
25,Male,Salaried,Married,Graduate,3,No,No,Yes,40300,30600.0,70900,24000,Sedan
25,Male,Business,Married,Graduate,3,No,Yes,Yes,33000,35400.0,68400,32000,Hatchback
25,Male,Salaried,Married,Graduate,4,Yes,No,Yes,36100,32200.0,68300,27000,Sedan
25,Male,Business,Married,Graduate,3,Yes,No,Yes,39600,28300.0,67900,33000,Hatchback
25,Male,Business,Married,Graduate,3,Yes,Yes,Yes,33700,32900.0,66600,29000,Sedan
25,Male,Salaried,Married,Graduate,3,No,No,Yes,35000,30500.0,65500,23000,Sedan
25,Male,Salaried,Married,Graduate,4,No,Yes,Yes,36200,28200.0,64400,33000,Hatchback
25,Male,Business,Married,Graduate,2,Yes,No,Yes,36500,28600.0,65100,30000,Hatchback
25,Male,Salaried,Married,Graduate,2,No,No,Yes,32600,30700.0,63300,26000,Sedan
25,Male,Business,Married,Graduate,3,No,Yes,Yes,32300,30900.0,63200,23000,Sedan
25,Male,Business,Married,Post Graduate,3,No,No,No,60900,25600.0,60900,23000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,No,Yes,35900,25000.0,60900,20000,Hatchback
25,Male,Salaried,Single,Post Graduate,0,Yes,No,No,60700,0.0,60700,19000,Hatchback
25,Male,Business,Married,Post Graduate,1,Yes,No,No,59200,0.0,59200,32000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,No,No,59100,0.0,59100,26000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,Yes,No,59200,0.0,59200,21000,Sedan
25,Male,Salaried,Married,Graduate,3,No,Yes,Yes,34800,25400.0,60200,19000,Hatchback
25,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,58100,0.0,58100,29000,Hatchback
25,Male,Salaried,Single,Post Graduate,2,No,No,No,58700,0.0,58700,27000,Hatchback
25,Male,Salaried,Married,Graduate,3,No,No,Yes,33100,20000.0,53100,20000,Hatchback
25,Male,Business,Single,Post Graduate,2,No,No,No,58000,25600.0,58000,19000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,No,No,57900,25600.0,57900,32000,Hatchback
25,Male,Salaried,Married,Post Graduate,4,No,No,No,57600,0.0,57600,32000,Hatchback
25,Male,Salaried,Single,Post Graduate,2,No,No,No,57800,0.0,57800,31000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,Yes,No,57100,0.0,57100,28000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,No,No,57600,0.0,57600,25000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,No,Yes,32500,25200.0,57700,21000,Sedan
25,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,57100,0.0,57100,20000,Hatchback
25,Male,Salaried,Married,Post Graduate,4,No,Yes,No,56800,0.0,56800,31000,Sedan
25,Male,Business,Married,Post Graduate,3,Yes,Yes,No,56200,0.0,56200,20000,Hatchback
25,Male,Salaried,Married,Graduate,2,No,No,Yes,31000,25900.0,56900,20000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,Yes,No,56900,0.0,56900,19000,Sedan
25,Male,Business,Married,Graduate,3,No,No,Yes,31200,25900.0,57100,19000,Hatchback
25,Male,Business,Single,Post Graduate,2,No,No,No,55900,0.0,55900,30000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,No,No,55900,0.0,55900,29000,Sedan
25,Male,Business,Married,Post Graduate,3,Yes,No,No,55500,0.0,55500,27000,Sedan
25,Male,Business,Married,Post Graduate,3,No,Yes,No,55600,25600.0,55600,24000,Hatchback
25,Male,Business,Married,Post Graduate,4,No,No,No,53800,0.0,53800,30000,Hatchback
25,Male,Business,Single,Post Graduate,2,Yes,Yes,No,53800,0.0,53800,27000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,No,No,53200,25600.0,53200,20000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,Yes,No,53600,0.0,53600,20000,Sedan
25,Male,Business,Married,Post Graduate,3,No,Yes,No,52000,0.0,52000,30000,Hatchback
25,Male,Business,Married,Post Graduate,3,No,No,No,52900,0.0,52900,27000,Sedan
25,Male,Salaried,Married,Post Graduate,3,No,Yes,No,52500,25600.0,52500,26000,Hatchback
25,Male,Business,Single,Post Graduate,2,Yes,Yes,No,52300,0.0,52300,24000,Hatchback
25,Male,Business,Married,Post Graduate,2,Yes,No,No,52400,0.0,52400,22000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,52000,0.0,52000,20000,Hatchback
25,Male,Salaried,Married,Post Graduate,2,No,No,No,51900,0.0,51900,25000,Hatchback
25,Male,Business,Married,Post Graduate,3,Yes,Yes,No,51300,25600.0,51300,20000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,No,No,No,50900,0.0,50900,29000,Hatchback
25,Male,Business,Married,Post Graduate,2,Yes,No,No,50500,0.0,50500,25000,Hatchback
25,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,50100,0.0,50100,23000,Sedan
25,Male,Business,Married,Graduate,4,No,No,No,39100,25600.0,39100,32000,Hatchback
25,Male,Business,Single,Graduate,2,No,No,No,39300,0.0,39300,25000,Hatchback
25,Male,Business,Married,Graduate,3,Yes,No,No,39700,0.0,39700,24000,Sedan
25,Male,Salaried,Married,Graduate,2,Yes,No,No,39600,0.0,39600,20000,Hatchback
25,Male,Business,Married,Graduate,3,Yes,Yes,No,39200,0.0,39200,18000,Sedan
25,Male,Business,Married,Graduate,4,No,No,No,38900,0.0,38900,32000,Hatchback
25,Male,Salaried,Married,Graduate,1,Yes,No,No,38100,0.0,38100,24000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,Yes,No,38600,25600.0,38600,21000,Sedan
25,Male,Salaried,Married,Graduate,3,Yes,No,No,38500,0.0,38500,20000,Hatchback
25,Male,Business,Married,Graduate,3,Yes,Yes,No,35600,0.0,35600,23000,Sedan
25,Male,Business,Married,Graduate,1,Yes,No,No,34200,25600.0,34200,30000,Hatchback
25,Male,Salaried,Married,Graduate,4,No,No,No,34600,0.0,34600,28000,Hatchback
25,Male,Business,Married,Graduate,3,No,No,No,34900,25600.0,34900,26000,Hatchback
25,Male,Salaried,Married,Graduate,4,No,Yes,No,32300,0.0,32300,28000,Hatchback
25,Male,Salaried,Single,Graduate,2,No,No,No,32500,0.0,32500,26000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,No,No,32000,0.0,32000,19000,Sedan
25,Male,Business,Single,Graduate,2,Yes,No,No,31800,0.0,31800,31000,Hatchback
25,Male,Business,Single,Graduate,2,No,Yes,No,31300,0.0,31300,27000,Hatchback
25,Male,Business,Single,Graduate,2,Yes,No,No,31800,0.0,31800,25000,Hatchback
25,Male,Salaried,Married,Graduate,3,Yes,No,No,31200,0.0,31200,18000,Sedan
24,Male,Salaried,Married,Post Graduate,2,No,No,Yes,60700,40800.0,101500,25000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,60300,100.0,60400,18000,Sedan
24,Male,Business,Married,Post Graduate,2,No,No,Yes,59000,40500.0,99500,26000,Hatchback
24,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58900,40400.0,99300,31000,Sedan
24,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58400,40200.0,98600,31000,Sedan
24,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,57500,40000.0,97500,23000,Sedan
24,Male,Business,Married,Post Graduate,3,No,Yes,Yes,57800,200.0,58000,18000,Sedan
24,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,56500,40200.0,96700,27000,Sedan
24,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,55100,40500.0,95600,31000,Sedan
24,Male,Salaried,Married,Post Graduate,3,No,No,Yes,55800,40100.0,95900,27000,Sedan
24,Male,Business,Married,Post Graduate,3,No,No,Yes,54300,40900.0,95200,32000,Hatchback
24,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,53600,40500.0,94100,32000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,52000,40300.0,92300,23000,Sedan
24,Male,Salaried,Married,Post Graduate,2,No,No,Yes,59600,30000.0,89600,26000,Sedan
24,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,58300,30700.0,89000,28000,Hatchback
24,Male,Business,Married,Post Graduate,2,Yes,No,Yes,58700,30000.0,88700,23000,Sedan
24,Male,Business,Married,Post Graduate,3,No,No,Yes,58900,28500.0,87400,31000,Sedan
24,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,56700,30700.0,87400,26000,Sedan
24,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56400,30000.0,86400,22000,Hatchback
24,Male,Business,Married,Post Graduate,3,No,Yes,Yes,58900,28100.0,87000,19000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,No,Yes,57100,28600.0,85700,30000,Hatchback
24,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,53300,32400.0,85700,29000,Sedan
24,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,55500,30100.0,85600,26000,Hatchback
24,Male,Business,Married,Post Graduate,3,No,Yes,Yes,51000,32500.0,83500,28000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,53300,30500.0,83800,25000,Hatchback
24,Male,Business,Married,Post Graduate,2,No,No,Yes,54100,28900.0,83000,32000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,No,Yes,54000,28200.0,82200,31000,Hatchback
24,Male,Business,Married,Post Graduate,4,No,No,Yes,57600,24900.0,82500,32000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,51000,30000.0,81000,22000,Hatchback
24,Male,Business,Married,Post Graduate,3,No,Yes,Yes,56400,25300.0,81700,20000,Hatchback
24,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,52800,28700.0,81500,30000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,No,Yes,56400,24000.0,80400,29000,Hatchback
24,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,54500,26900.0,81400,23000,Hatchback
24,Male,Business,Married,Post Graduate,3,No,No,Yes,55400,25600.0,81000,19000,Sedan
24,Male,Business,Married,Graduate,3,Yes,No,Yes,38900,40800.0,79700,20000,Sedan
24,Female,Salaried,Married,Graduate,2,Yes,No,Yes,37000,40300.0,77300,32000,Hatchback
24,Male,Business,Married,Graduate,2,Yes,No,Yes,37400,40300.0,77700,21000,Sedan
24,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,52200,500.0,52700,18000,Sedan
24,Male,Salaried,Married,Post Graduate,2,No,No,Yes,51300,25400.0,76700,21000,Sedan
24,Male,Salaried,Married,Post Graduate,2,No,No,Yes,51700,25100.0,76800,19000,Sedan
24,Male,Business,Married,Post Graduate,2,Yes,No,Yes,51000,25300.0,76300,19000,Hatchback
24,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,50100,25800.0,75900,29000,Sedan
24,Male,Business,Married,Graduate,3,No,Yes,Yes,35300,40100.0,75400,24000,Hatchback
24,Male,Business,Married,Graduate,2,No,Yes,Yes,32300,40300.0,72600,29000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,Yes,32600,40000.0,72600,20000,Hatchback
24,Male,Business,Married,Graduate,4,Yes,No,Yes,31000,40300.0,71300,31000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,Yes,39700,30100.0,69800,22000,Hatchback
24,Male,Salaried,Married,Graduate,3,No,Yes,Yes,32200,35900.0,68100,33000,Hatchback
24,Male,Business,Married,Graduate,4,Yes,No,Yes,39800,28200.0,68000,32000,Hatchback
24,Male,Business,Married,Graduate,2,Yes,Yes,Yes,34700,32900.0,67600,28000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,Yes,37600,28000.0,65600,29000,Hatchback
24,Male,Salaried,Married,Graduate,3,No,Yes,Yes,39800,25100.0,64900,21000,Sedan
24,Male,Business,Married,Graduate,3,No,No,Yes,35000,28200.0,63200,30000,Hatchback
24,Male,Salaried,Married,Graduate,4,No,Yes,Yes,31900,32500.0,64400,29000,Hatchback
24,Male,Business,Married,Graduate,3,Yes,Yes,Yes,33700,30600.0,64300,23000,Sedan
24,Male,Business,Married,Post Graduate,3,No,No,No,60900,0.0,60900,20000,Hatchback
24,Male,Business,Married,Post Graduate,2,Yes,No,No,59400,0.0,59400,32000,Hatchback
24,Male,Business,Married,Graduate,2,Yes,Yes,Yes,31500,28000.0,59500,31000,Hatchback
24,Male,Business,Married,Post Graduate,2,Yes,No,No,59900,25600.0,59900,23000,Hatchback
24,Male,Salaried,Married,Graduate,3,Yes,No,Yes,34300,25200.0,59500,20000,Sedan
24,Male,Business,Single,Post Graduate,2,No,No,No,58800,0.0,58800,31000,Hatchback
24,Male,Business,Married,Post Graduate,3,Yes,No,No,58300,0.0,58300,30000,Hatchback
24,Male,Business,Married,Post Graduate,3,Yes,No,No,58600,0.0,58600,29000,Sedan
24,Male,Business,Married,Graduate,3,No,Yes,Yes,33400,25900.0,59300,21000,Sedan
24,Male,Business,Married,Graduate,3,No,No,Yes,33200,25700.0,58900,20000,Hatchback
24,Male,Salaried,Married,Graduate,3,Yes,No,Yes,34600,25600.0,58800,20000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,Yes,No,No,58900,0.0,58900,19000,Sedan
24,Male,Salaried,Married,Post Graduate,3,No,No,No,57200,0.0,57200,30000,Sedan
24,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,57900,0.0,57900,23000,Hatchback
24,Male,Business,Married,Graduate,3,Yes,No,Yes,32400,25600.0,58200,18000,Sedan
24,Female,Salaried,Married,Post Graduate,3,No,No,No,56000,25600.0,56000,33000,Hatchback
24,Male,Business,Married,Post Graduate,2,No,Yes,No,56100,0.0,56100,26000,Sedan
24,Male,Business,Married,Post Graduate,3,No,No,No,56400,0.0,56400,25000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,No,No,56100,0.0,56100,25000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,Yes,No,No,56100,25600.0,56100,24000,Hatchback
24,Male,Business,Married,Post Graduate,4,No,Yes,No,55000,0.0,55000,28000,Hatchback
24,Male,Business,Married,Post Graduate,3,No,Yes,No,55100,0.0,55100,28000,Sedan
24,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,54100,0.0,54100,27000,Hatchback
24,Male,Salaried,Married,Post Graduate,2,Yes,No,No,54000,25600.0,54000,25000,Hatchback
24,Male,Business,Single,Post Graduate,2,Yes,Yes,No,54200,0.0,54200,20000,Hatchback
24,Male,Salaried,Single,Post Graduate,2,No,Yes,No,52400,0.0,52400,24000,Hatchback
24,Male,Business,Married,Post Graduate,3,Yes,No,No,52000,0.0,52000,19000,Hatchback
24,Male,Salaried,Married,Post Graduate,3,No,No,No,51300,25600.0,51300,28000,Hatchback
24,Male,Salaried,Married,Graduate,4,No,No,No,39900,0.0,39900,33000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,No,39200,0.0,39200,31000,Hatchback
24,Male,Salaried,Married,Graduate,2,No,No,No,39100,0.0,39100,26000,Hatchback
24,Male,Salaried,Married,Graduate,3,No,No,No,39500,0.0,39500,22000,Hatchback
24,Male,Salaried,Married,Graduate,3,No,Yes,No,39400,0.0,39400,21000,Sedan
24,Male,Business,Single,Graduate,2,Yes,No,No,38400,0.0,38400,25000,Hatchback
24,Male,Business,Single,Graduate,0,Yes,No,No,38200,0.0,38200,22000,Hatchback
24,Male,Salaried,Married,Graduate,4,Yes,Yes,No,36500,0.0,36500,33000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,No,36900,0.0,36900,24000,Hatchback
24,Male,Salaried,Single,Graduate,0,No,Yes,No,35400,0.0,35400,22000,Hatchback
24,Male,Salaried,Single,Graduate,2,No,No,No,35300,0.0,35300,20000,Hatchback
24,Male,Business,Single,Graduate,0,No,No,No,35700,0.0,35700,18000,Hatchback
24,Male,Salaried,Married,Graduate,3,No,No,No,34200,0.0,34200,32000,Hatchback
24,Male,Salaried,Married,Graduate,4,Yes,No,No,34300,0.0,34300,28000,Hatchback
24,Male,Business,Married,Graduate,3,No,No,No,34100,0.0,34100,22000,Hatchback
24,Male,Business,Married,Graduate,4,Yes,Yes,No,31900,0.0,31900,28000,Hatchback
24,Male,Business,Single,Graduate,2,Yes,Yes,No,31300,0.0,31300,25000,Hatchback
24,Male,Business,Married,Graduate,3,Yes,No,No,31100,0.0,31100,22000,Hatchback
24,Male,Business,Married,Graduate,4,No,Yes,No,30900,0.0,30900,28000,Hatchback
24,Male,Business,Married,Graduate,3,No,Yes,No,30600,0.0,30600,22000,Hatchback
24,Male,Salaried,Single,Graduate,2,No,Yes,No,30000,0.0,30000,18000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,No,No,Yes,60900,40500.0,101400,25000,Hatchback
23,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,53100,45000.0,98100,32000,Hatchback
23,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,56600,40200.0,96800,23000,Sedan
23,Male,Salaried,Married,Post Graduate,4,No,Yes,Yes,53800,40500.0,94300,28000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,51400,40500.0,91900,29000,Hatchback
23,Female,Salaried,Married,Post Graduate,2,Yes,No,Yes,59100,32000.0,91100,27000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,51900,40100.0,92000,24000,Hatchback
23,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,58200,32600.0,90800,28000,Hatchback
23,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50800,40100.0,90900,22000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,60200,28700.0,88900,32000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58300,30100.0,88400,24000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58800,30200.0,89000,23000,Sedan
23,Male,Business,Married,Post Graduate,4,Yes,No,Yes,59300,28000.0,87300,30000,Hatchback
23,Male,Salaried,Married,Post Graduate,4,No,No,Yes,55000,32300.0,87300,29000,Sedan
23,Male,Salaried,Married,Post Graduate,2,No,No,Yes,56000,30300.0,86300,24000,Hatchback
23,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57100,28200.0,85300,31000,Sedan
23,Male,Business,Married,Post Graduate,3,No,No,Yes,55300,30900.0,86200,23000,Sedan
23,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56400,28900.0,85300,33000,Hatchback
23,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,53100,30600.0,83700,23000,Hatchback
23,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53000,30600.0,83600,21000,Sedan
23,Male,Salaried,Married,Post Graduate,2,No,No,Yes,58600,600.0,59200,20000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,52500,30800.0,83300,24000,Sedan
23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53900,28000.0,81900,32000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51300,30300.0,81600,26000,Sedan
23,Male,Business,Married,Post Graduate,2,No,No,Yes,51400,30500.0,81900,24000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,55400,25800.0,81200,26000,Hatchback
23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,55200,25700.0,80900,20000,Hatchback
23,Male,Business,Married,Post Graduate,2,No,Yes,Yes,51200,28000.0,79200,32000,Hatchback
23,Male,Salaried,Married,Graduate,3,No,No,Yes,39600,40100.0,79700,23000,Sedan
23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53300,25500.0,78800,20000,Sedan
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37500,40000.0,77500,25000,Hatchback
23,Male,Business,Married,Graduate,2,Yes,No,Yes,37800,40900.0,78700,22000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52800,25500.0,78300,21000,Sedan
23,Male,Business,Married,Graduate,2,Yes,Yes,Yes,35400,40400.0,75800,27000,Sedan
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,35600,40000.0,75600,24000,Hatchback
23,Male,Salaried,Married,Graduate,2,Yes,No,Yes,35500,40600.0,76100,23000,Sedan
23,Male,Business,Married,Post Graduate,3,No,Yes,Yes,50400,900.0,51300,20000,Hatchback
23,Male,Salaried,Married,Graduate,2,No,No,Yes,33100,40700.0,73800,21000,Sedan
23,Male,Business,Married,Graduate,3,Yes,Yes,Yes,32500,40700.0,73200,29000,Hatchback
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,32800,100.0,32900,20000,Hatchback
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,30100,40600.0,70700,29000,Sedan
23,Male,Business,Married,Graduate,4,No,Yes,Yes,34600,35600.0,70200,32000,Hatchback
23,Male,Business,Married,Graduate,3,Yes,No,Yes,39500,30800.0,70300,27000,Sedan
23,Male,Business,Married,Graduate,2,Yes,No,Yes,37200,32600.0,69800,27000,Sedan
23,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40600,28800.0,69400,32000,Hatchback
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,38200,30400.0,68600,22000,Hatchback
23,Male,Business,Married,Graduate,4,Yes,Yes,Yes,38100,28600.0,66700,33000,Hatchback
23,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38100,28100.0,66200,31000,Hatchback
23,Male,Salaried,Married,Graduate,2,No,No,Yes,37100,28200.0,65300,31000,Sedan
23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37100,28500.0,65600,30000,Hatchback
23,Male,Salaried,Married,Graduate,1,Yes,Yes,Yes,32900,30300.0,63200,27000,Sedan
23,Male,Business,Married,Graduate,3,No,No,Yes,32100,30700.0,62800,26000,Hatchback
23,Male,Business,Married,Graduate,3,Yes,No,Yes,32700,30200.0,62900,24000,Hatchback
23,Male,Salaried,Married,Graduate,2,No,Yes,Yes,37000,25100.0,62100,19000,Sedan
23,Male,Salaried,Married,Graduate,3,No,No,Yes,30100,30400.0,60500,27000,Sedan
23,Male,Business,Married,Graduate,3,No,No,Yes,30000,30400.0,60400,23000,Hatchback
23,Male,Business,Single,Post Graduate,2,No,No,No,59500,0.0,59500,33000,Hatchback
23,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,31700,28800.0,60500,32000,Hatchback
23,Male,Salaried,Married,Graduate,4,No,Yes,Yes,31900,28400.0,60300,30000,Hatchback
23,Male,Business,Married,Post Graduate,3,No,Yes,No,59100,0.0,59100,23000,Sedan
23,Male,Salaried,Married,Graduate,2,No,No,Yes,34200,25700.0,59900,19000,Hatchback
23,Male,Salaried,Married,Post Graduate,4,Yes,No,No,58200,0.0,58200,30000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,No,Yes,No,58100,0.0,58100,30000,Hatchback
23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,58500,0.0,58500,26000,Hatchback
23,Male,Business,Married,Post Graduate,3,Yes,No,No,58700,0.0,58700,24000,Sedan
23,Male,Salaried,Single,Post Graduate,2,Yes,Yes,No,58600,0.0,58600,24000,Hatchback
